avgPktsSize,nAttacks,nDstPorts,nDsts,nFlows,nSYNatt,nSrcPorts,nSrcs,packet_rate,rICMP,rSYN,rSrcDst
2.534090909,25,111,134,176,0,59,100,8.92,0.071748879,0.062780269,0.746268657
3.958015267,55,117,217,262,0,55,88,20.74,0.116682739,0.020250723,0.405529954
5.1875,55,126,141,192,0,69,95,19.92,0.026104418,0.029116466,0.673758865
3.569078947,50,123,261,304,0,60,103,21.7,0.139170507,0.023963134,0.394636015
4.125,35,109,113,152,0,56,87,12.54,0.038277512,0.036682616,0.769911504
4.125423729,45,126,246,295,0,67,106,24.34,0.114215283,0.027937551,0.430894309
7.351351351,93,166,125,222,0,66,83,32.64,0.019607843,0.017156863,0.664
4.429022082,45,145,257,317,0,84,125,28.08,0.094017094,0.021367521,0.486381323
2.756218905,28,109,156,201,0,49,96,11.08,0.140794224,0.037906137,0.615384615
2.395555556,13,93,200,225,0,51,92,10.78,0.302411874,0.029684601,0.46
4.339055794,65,173,145,233,0,61,108,20.22,0.040553907,0.027695351,0.744827586
15.37826087,22,84,197,230,0,46,99,70.74,0.036754312,0.008199039,0.502538071
4.126760563,14,95,111,142,0,62,94,11.72,0.04778157,0.042662116,0.846846847
4.288732394,35,125,245,284,0,66,100,24.36,0.108374384,0.022988506,0.408163265
5.819587629,55,129,125,194,0,69,106,22.58,0.031886625,0.031000886,0.848
2.713207547,33,133,209,265,0,71,90,14.38,0.1418637,0.054242003,0.43062201
4.949152542,45,134,163,236,0,86,113,23.36,0.051369863,0.035958904,0.693251534
13.1625,73,163,245,320,0,68,101,84.24,0.031101614,0.006410256,0.412244898
5.44600939,55,152,136,213,0,74,111,23.2,0.028448276,0.022413793,0.816176471
2.727598566,41,125,229,279,0,60,103,15.22,0.170827858,0.02890933,0.449781659
2.825581395,29,117,123,172,0,62,93,9.72,0.051440329,0.063786008,0.756097561
3.493243243,49,130,249,296,0,74,106,20.68,0.124758221,0.02901354,0.425702811
3.697183099,24,91,120,142,0,59,91,10.5,0.062857143,0.059047619,0.758333333
3.760147601,28,111,239,271,0,74,101,20.38,0.119725221,0.022571148,0.422594142
10.17857143,26,94,112,140,0,66,93,28.5,0.009122807,0.016140351,0.830357143
3.455555556,41,121,229,270,0,54,87,18.66,0.129689175,0.024651661,0.379912664
5.084745763,56,129,109,177,0,62,90,18,0.026666667,0.02,0.825688073
5.123636364,92,162,191,275,0,46,69,28.18,0.078069553,0.015613911,0.361256545
5.420765027,42,121,109,183,0,71,96,19.84,0.022177419,0.018145161,0.880733945
5.15,14,105,225,260,0,66,103,26.78,0.129947722,0.011949216,0.457777778
6.75739645,18,120,137,169,0,75,95,22.84,0.018388792,0.03502627,0.693430657
2.624087591,35,127,222,274,0,74,106,14.38,0.16550765,0.0472879,0.477477477
4.966666667,64,141,121,180,0,51,79,17.88,0.032438479,0.01901566,0.652892562
2.964980545,43,101,216,257,0,53,91,15.24,0.17847769,0.040682415,0.421296296
5.854748603,39,114,143,179,0,70,103,20.96,0.028625954,0.018129771,0.72027972
2.839464883,55,152,233,299,0,73,104,16.98,0.128386337,0.030624264,0.446351931
13.13173653,43,125,115,167,0,61,91,43.86,0.009119927,0.01504788,0.791304348
3.758865248,70,143,204,282,0,59,88,21.2,0.110377358,0.013207547,0.431372549
7.037837838,56,134,137,185,0,58,97,26.04,0.021505376,0.019201229,0.708029197
3.706744868,59,155,277,341,0,77,111,25.28,0.117879747,0.021360759,0.400722022
4.938461538,34,136,160,195,0,76,107,19.26,0.028037383,0.035306334,0.66875
2.048148148,24,107,241,270,0,75,106,11.06,0.240506329,0.050632911,0.439834025
22.88333333,95,166,153,240,0,66,102,109.84,0.007101238,0.005644574,0.666666667
3.419243986,48,123,237,291,0,71,106,19.9,0.140703518,0.030150754,0.447257384
5.392857143,33,114,129,168,0,71,105,18.12,0.034216336,0.03200883,0.813953488
9.364912281,57,136,226,285,0,54,91,53.38,0.049082053,0.010865493,0.402654867
4.224043716,32,115,155,183,0,76,95,15.46,0.055627426,0.034928849,0.612903226
2.987903226,51,117,205,248,0,49,80,14.82,0.148448043,0.025641026,0.390243902
5.314606742,89,186,151,267,0,67,101,28.38,0.045102185,0.024665257,0.668874172
3.741818182,48,119,215,275,0,61,111,20.58,0.16909621,0.021379981,0.51627907
25.43127962,76,141,144,211,0,68,107,107.32,0.005963474,0.00521804,0.743055556
7.039285714,38,119,227,280,0,76,105,39.42,0.062404871,0.01217656,0.462555066
6.134831461,41,127,119,178,0,73,97,21.84,0.017399267,0.018315018,0.81512605
4.176829268,83,161,244,328,0,55,99,27.4,0.104379562,0.022627737,0.405737705
5.803921569,44,142,155,204,0,89,116,23.68,0.021114865,0.032939189,0.748387097
2.493150685,38,118,222,292,0,80,111,14.56,0.18956044,0.04532967,0.5
5.938325991,70,140,164,227,0,72,104,26.96,0.038575668,0.018545994,0.634146341
4.293548387,90,151,237,310,0,74,95,26.62,0.090909091,0.01728024,0.400843882
6.919230769,96,175,163,260,0,78,125,35.98,0.026125625,0.016120067,0.766871166
6.770392749,75,155,246,331,0,82,117,44.82,0.060687193,0.020526551,0.475609756
9.591911765,73,214,197,272,0,87,114,52.18,0.011498658,0.010348793,0.578680203
7.870662461,69,123,252,317,0,71,111,49.9,0.056913828,0.016032064,0.44047619
9.75,72,153,173,240,0,89,124,46.8,0.016239316,0.006837607,0.716763006
3.978527607,59,152,261,326,0,72,102,25.94,0.099460293,0.022359291,0.390804598
11.16170213,111,180,147,235,0,89,111,52.46,0.006481128,0.011437286,0.755102041
6.660958904,40,114,243,292,0,77,99,38.9,0.070951157,0.011311054,0.407407407
8.985294118,66,147,152,204,0,83,107,36.66,0.013638843,0.012547736,0.703947368
5.218045113,34,120,214,266,0,67,97,27.76,0.081412104,0.01945245,0.453271028
5.225961538,70,146,144,208,0,77,107,21.74,0.02299908,0.027598896,0.743055556
46.7516129,72,169,224,310,0,77,106,289.86,0.007244877,0.001931967,0.473214286
5.04787234,78,144,122,188,0,56,82,18.98,0.026343519,0.024236038,0.672131148
3.740740741,76,141,238,297,0,68,102,22.22,0.109810981,0.02160216,0.428571429
14.1547619,52,125,130,168,0,66,95,47.56,0.007148865,0.009671993,0.730769231
4.832236842,74,158,244,304,0,78,101,29.38,0.076242342,0.025187202,0.413934426
6.987341772,78,168,147,237,0,90,113,33.12,0.012681159,0.015700483,0.768707483
3.37414966,40,146,218,294,0,91,125,19.84,0.109879032,0.04233871,0.573394495
3.111627907,34,145,161,215,0,94,117,13.38,0.037369208,0.065769806,0.726708075
2.74137931,59,142,237,290,0,68,100,15.9,0.133333333,0.031446541,0.421940928
3.619047619,38,132,148,189,0,65,106,13.68,0.038011696,0.043859649,0.716216216
3.523809524,91,174,326,420,0,67,96,29.6,0.137837838,0.017567568,0.294478528
3.148255814,54,170,283,344,0,67,95,21.66,0.132963989,0.014773777,0.335689046
4.106995885,42,108,197,243,0,62,83,19.96,0.113226453,0.024048096,0.421319797
4.397058824,48,149,181,272,0,87,145,23.92,0.051839465,0.022575251,0.801104972
2.507936508,30,105,219,315,0,49,147,15.8,0.249367089,0.026582278,0.671232877
5.166666667,71,162,148,234,0,68,118,24.18,0.034739454,0.022332506,0.797297297
3.783375315,76,162,261,397,0,86,169,30.04,0.133821571,0.027962716,0.647509579
4.681818182,22,120,158,220,0,82,121,20.6,0.057281553,0.034951456,0.765822785
3.491103203,57,136,221,281,0,55,80,19.62,0.134556575,0.018348624,0.36199095
4.409722222,30,91,111,144,0,56,85,12.7,0.042519685,0.034645669,0.765765766
5.074850299,89,164,229,334,0,82,115,33.9,0.080235988,0.022418879,0.502183406
3.719665272,36,133,188,239,0,73,120,17.78,0.087739033,0.024746907,0.638297872
8.677083333,58,133,227,288,0,74,119,49.98,0.048419368,0.018407363,0.524229075
5.338709677,64,139,130,186,0,57,99,19.86,0.029204431,0.018126888,0.761538462
10.39432177,39,138,253,317,0,88,128,65.9,0.042185129,0.006980273,0.505928854
5.738095238,64,161,132,210,0,66,104,24.1,0.021576763,0.012448133,0.787878788
8.369146006,70,199,242,363,0,102,126,60.76,0.034233048,0.012508229,0.520661157
4.408163265,44,142,181,245,0,73,122,21.6,0.062037037,0.022222222,0.674033149
2.497959184,35,101,199,245,0,65,94,12.24,0.189542484,0.049019608,0.472361809
5.707070707,38,122,157,198,0,82,120,22.6,0.028318584,0.025663717,0.76433121
3.365671642,51,127,216,268,0,60,89,18.04,0.126385809,0.014412417,0.412037037
5.184115523,95,208,154,277,0,88,110,28.72,0.017409471,0.025069638,0.714285714
6.644194757,38,133,214,267,0,77,112,35.48,0.060315671,0.016910936,0.523364486
23.05454545,33,114,117,165,0,54,104,76.08,0.00893796,0.005783386,0.888888889
5.511945392,35,112,251,293,0,84,109,32.3,0.083591331,0.027863777,0.434262948
12.10294118,35,138,138,204,0,75,118,49.38,0.013365735,0.010935601,0.855072464
3.434210526,67,144,235,304,0,84,97,20.88,0.120689655,0.024904215,0.412765957
6.340909091,53,130,119,176,0,70,94,22.32,0.019713262,0.024193548,0.789915966
3.043478261,29,100,208,253,0,71,100,15.4,0.153246753,0.045454545,0.480769231
7.447552448,60,182,148,286,0,117,117,42.6,0.010798122,0.013615023,0.790540541
2.559139785,24,124,238,279,0,76,110,14.28,0.156862745,0.029411765,0.462184874
5.745,80,155,122,200,0,70,76,22.98,0.013925152,0.024369017,0.62295082
3.459283388,61,147,228,307,0,87,106,21.24,0.117702448,0.032956685,0.464912281
6.335164835,38,132,144,182,0,73,102,23.06,0.019080659,0.021682567,0.708333333
3.310344828,69,152,244,319,0,73,98,21.12,0.128787879,0.015151515,0.401639344
12.33519553,25,110,133,179,0,88,108,44.16,0.009963768,0.018115942,0.812030075
2.481481481,29,108,196,243,0,77,99,12.06,0.172470978,0.053067993,0.505102041
4.514450867,54,136,122,173,0,69,88,15.62,0.019206146,0.044814341,0.721311475
2.670299728,37,162,295,367,0,95,131,19.6,0.153061224,0.018367347,0.444067797
10.22026432,61,167,163,227,0,72,108,46.4,0.011206897,0.013362069,0.662576687
3.535460993,35,102,255,282,0,59,86,19.94,0.157472417,0.015045135,0.337254902
3.796703297,69,162,303,364,0,65,91,27.64,0.132416787,0.018089725,0.300330033
4.338278932,80,163,262,337,0,95,116,29.24,0.082079343,0.025991792,0.442748092
5.129032258,46,141,156,248,0,79,147,25.44,0.056603774,0.030660377,0.942307692
3.20923913,56,160,250,368,0,72,147,23.62,0.156646909,0.022015241,0.588
3.95505618,23,110,135,178,0,70,113,14.08,0.058238636,0.034090909,0.837037037
3.266025641,49,119,219,312,0,67,141,20.38,0.157998037,0.036310108,0.643835616
4.118773946,42,156,194,261,0,90,144,21.5,0.056744186,0.03627907,0.742268041
2.8875,40,143,246,320,0,86,117,18.48,0.136363636,0.04004329,0.475609756
2.558659218,34,90,154,179,0,52,87,9.16,0.141921397,0.06768559,0.564935065
21.32432432,33,141,244,333,0,84,112,142.02,0.02098296,0.002675679,0.459016393
3.018292683,18,106,143,164,0,81,122,9.9,0.070707071,0.088888889,0.853146853
4.25,78,159,217,304,0,71,109,25.84,0.090557276,0.01625387,0.502304147
4.426395939,52,124,122,197,0,68,113,17.44,0.049311927,0.033256881,0.926229508
36.76868327,15,110,247,281,0,77,115,206.64,0.013937282,0.003484321,0.465587045
4.511494253,61,129,113,174,0,64,90,15.7,0.024203822,0.048407643,0.796460177
5.180147059,43,132,205,272,0,80,115,28.18,0.076650106,0.021291696,0.56097561
4.508064516,65,172,180,248,0,79,113,22.36,0.048300537,0.033094812,0.627777778
3.853932584,39,132,207,267,0,58,97,20.58,0.102040816,0.023323615,0.468599034
4.81420765,45,130,138,183,0,63,104,17.62,0.029511918,0.04199773,0.753623188
2.765957447,43,111,233,282,0,58,96,15.6,0.185897436,0.034615385,0.412017167
7.660714286,25,122,130,168,0,66,98,25.74,0.017871018,0.024087024,0.753846154
4.09148265,100,166,226,317,0,55,85,25.94,0.086353123,0.0154202,0.376106195
3.509433962,30,103,128,159,0,60,103,11.16,0.069892473,0.035842294,0.8046875
3.15503876,51,109,210,258,0,49,81,16.28,0.158476658,0.025798526,0.385714286
5.169230769,66,147,127,195,0,67,92,20.16,0.020833333,0.02281746,0.724409449
10.46853147,41,128,248,286,0,61,103,59.88,0.046426186,0.011022044,0.415322581
4.766233766,45,125,121,154,0,51,74,14.68,0.023160763,0.027247956,0.611570248
3.096525097,43,118,208,259,0,59,78,16.04,0.150872818,0.027431421,0.375
5.792899408,30,113,124,169,0,69,90,19.58,0.019407559,0.027579162,0.725806452
3.836990596,80,164,233,319,0,80,113,24.48,0.095588235,0.033496732,0.484978541
3.899122807,56,168,177,228,0,91,115,17.78,0.022497188,0.047244094,0.649717514
2.033557047,20,131,254,298,0,76,111,12.12,0.224422442,0.064356436,0.437007874
5.854460094,98,159,118,213,0,65,89,24.94,0.021651965,0.016840417,0.754237288
4.399280576,63,137,203,278,0,64,85,24.46,0.095666394,0.017988553,0.418719212
6.75,43,144,164,216,0,64,101,29.16,0.019890261,0.015775034,0.615853659
3.408396947,45,112,216,262,0,65,98,17.86,0.129899216,0.030235162,0.453703704
3.582822086,36,112,116,163,0,65,87,11.68,0.039383562,0.051369863,0.75
2.756272401,52,129,218,279,0,59,88,15.38,0.170351105,0.031209363,0.403669725
4.406639004,40,156,187,241,0,98,128,21.24,0.027306968,0.042372881,0.684491979
3.075163399,45,145,260,306,0,71,97,18.82,0.1434644,0.025504782,0.373076923
6.32122905,79,226,286,358,0,70,93,45.26,0.049491825,0.009279717,0.325174825
7.441509434,46,114,220,265,0,63,90,39.44,0.063894523,0.013184584,0.409090909
5.161290323,84,155,120,217,0,60,93,22.4,0.041071429,0.023214286,0.775
2.423452769,43,112,240,307,0,67,122,14.88,0.211021505,0.024193548,0.508333333
6.339366516,55,146,145,221,0,81,127,28.02,0.029264811,0.029264811,0.875862069
2.990384615,59,134,230,312,0,60,111,18.66,0.163987138,0.027867095,0.482608696
4.230769231,50,150,201,247,0,70,110,20.9,0.068899522,0.027751196,0.547263682
2.81496063,31,112,215,254,0,69,88,14.3,0.160839161,0.040559441,0.409302326
35.44769874,46,125,181,239,0,67,114,169.44,0.01003305,0.001652502,0.629834254
3.038910506,31,100,214,257,0,67,111,15.62,0.172855314,0.033290653,0.518691589
7.344186047,77,165,128,215,0,61,91,31.58,0.015832806,0.013299557,0.7109375
3.359430605,32,107,236,281,0,76,110,18.88,0.147245763,0.033898305,0.466101695
4.015151515,44,151,145,198,0,76,113,15.9,0.022641509,0.036477987,0.779310345
3.46875,68,157,236,320,0,59,108,22.2,0.125225225,0.018018018,0.457627119
3.946188341,56,153,149,223,0,87,117,17.6,0.039772727,0.035227273,0.785234899
40.08598726,61,161,224,314,0,91,112,251.74,0.009136411,0.002462859,0.5
3.773148148,29,128,173,216,0,80,110,16.3,0.060122699,0.028220859,0.63583815
4.607260726,55,151,237,303,0,82,110,27.92,0.07234957,0.02722063,0.464135021
4.525510204,56,147,139,196,0,71,97,17.74,0.020293123,0.029312289,0.697841727
2.283154122,25,106,242,279,0,81,111,12.74,0.215070644,0.058084772,0.458677686
4.381395349,63,146,151,215,0,79,115,18.84,0.02866242,0.036093418,0.761589404
3.868945869,89,192,255,351,0,92,117,27.16,0.083210604,0.022091311,0.458823529
3.505882353,33,114,130,170,0,64,100,11.92,0.052013423,0.048657718,0.769230769
4.791005291,92,189,258,378,0,81,115,36.22,0.107123136,0.010491441,0.445736434
6.2039801,53,152,122,201,0,68,108,24.94,0.02085004,0.021651965,0.885245902
4.47440273,56,145,226,293,0,71,110,26.22,0.091533181,0.016781083,0.486725664
4.533980583,63,139,153,206,0,82,107,18.68,0.025695931,0.041755889,0.699346405
4.237762238,37,118,245,286,0,62,103,24.24,0.119636964,0.02310231,0.420408163
3.93373494,47,117,120,166,0,65,86,13.06,0.041347626,0.050535988,0.716666667
3.042194093,38,112,207,237,0,46,70,14.42,0.20665742,0.037447989,0.338164251
4.502590674,45,145,130,193,0,76,101,17.38,0.02301496,0.0287687,0.776923077
3.877813505,79,164,234,311,0,58,81,24.12,0.099502488,0.023217247,0.346153846
3.582857143,41,127,124,175,0,58,94,12.54,0.041467305,0.036682616,0.758064516
5.121710526,94,159,209,304,0,56,83,31.14,0.08477842,0.019267823,0.397129187
5.954285714,42,121,127,175,0,76,95,20.84,0.018234165,0.031669866,0.748031496
3.562091503,45,163,231,306,0,90,112,21.8,0.100917431,0.033944954,0.484848485
5.014018692,57,165,149,214,0,66,87,21.46,0.008387698,0.026095061,0.583892617
3.351778656,44,114,218,253,0,64,94,16.96,0.136792453,0.024764151,0.431192661
3.123376623,31,121,126,154,0,57,80,9.62,0.037422037,0.051975052,0.634920635
3.040322581,56,117,198,248,0,50,65,15.08,0.143236074,0.029177719,0.328282828
2.179624665,32,145,348,373,0,62,89,16.26,0.234932349,0.035670357,0.255747126
3.294478528,72,163,231,326,0,88,124,21.48,0.108007449,0.034450652,0.536796537
3.929347826,51,114,126,184,0,65,103,14.46,0.055325035,0.051175657,0.817460317
7.47766323,40,100,232,291,0,61,123,43.52,0.096047794,0.013327206,0.530172414
3.877300613,44,96,113,163,0,61,105,12.64,0.063291139,0.045886076,0.92920354
3.051359517,61,152,255,331,0,69,128,20.2,0.133663366,0.026732673,0.501960784
3.518248175,37,132,185,274,0,77,158,19.28,0.12033195,0.040456432,0.854054054
4.53649635,58,124,208,274,0,53,89,24.86,0.103781175,0.011263073,0.427884615
4.028708134,43,124,161,209,0,62,95,16.84,0.073634204,0.033254157,0.590062112
3.848591549,54,125,221,284,0,62,110,21.86,0.158279963,0.030192132,0.497737557
4.679802956,39,147,149,203,0,70,115,19,0.029473684,0.02,0.771812081
2.354609929,36,123,223,282,0,80,124,13.28,0.197289157,0.049698795,0.556053812
5.1875,76,157,134,208,0,68,98,21.58,0.020389249,0.037998146,0.731343284
2.681506849,52,133,235,292,0,66,92,15.66,0.168582375,0.03192848,0.391489362
3.392857143,32,110,116,168,0,77,89,11.4,0.031578947,0.075438596,0.767241379
3.621052632,53,141,216,285,0,82,109,20.64,0.104651163,0.03875969,0.50462963
4.487704918,47,173,169,244,0,84,131,21.9,0.030136986,0.030136986,0.775147929
6.237762238,43,111,238,286,0,67,96,35.68,0.076793722,0.012892377,0.403361345
7.118918919,68,132,129,185,0,57,84,26.34,0.017463933,0.022019742,0.651162791
2.2109375,37,102,219,256,0,45,84,11.32,0.249116608,0.053003534,0.383561644
4.107407407,59,174,188,270,0,91,138,22.18,0.034265104,0.025247971,0.734042553
2.216117216,28,109,228,273,0,76,102,12.1,0.204958678,0.05785124,0.447368421
6,40,122,141,179,0,75,108,21.48,0.025139665,0.032588454,0.765957447
4.562691131,73,154,229,327,0,67,106,29.84,0.125335121,0.022788204,0.462882096
7.719665272,63,157,147,239,0,69,110,36.9,0.022222222,0.01300813,0.74829932
3.754208754,48,147,220,297,0,67,101,22.3,0.114798206,0.019730942,0.459090909
9.149484536,44,146,142,194,0,78,101,35.5,0.010140845,0.014647887,0.711267606
14.17647059,28,104,207,238,0,56,87,67.48,0.033195021,0.00503853,0.420289855
4.388571429,44,130,131,175,0,63,96,15.36,0.02734375,0.02734375,0.732824427
3.793918919,49,137,254,296,0,66,99,22.46,0.147818344,0.020480855,0.38976378
5.487804878,78,151,126,205,0,71,103,22.5,0.020444444,0.016888889,0.817460317
2.591269841,34,109,211,252,0,70,96,13.06,0.180704441,0.058192956,0.454976303
2.896103896,24,102,128,154,0,66,80,8.92,0.042600897,0.062780269,0.625
2.423791822,35,101,226,269,0,67,92,13.04,0.205521472,0.033742331,0.407079646
4.439252336,64,150,143,214,0,77,108,19,0.029473684,0.026315789,0.755244755
3.265625,23,119,206,256,0,74,100,16.72,0.119617225,0.029904306,0.485436893
4.510869565,68,144,121,184,0,61,83,16.6,0.015662651,0.024096386,0.685950413
3.158730159,43,121,204,252,0,69,92,15.92,0.123115578,0.035175879,0.450980392
4.535031847,42,114,117,157,0,60,90,14.24,0.03511236,0.04494382,0.769230769
3.255230126,29,94,208,239,0,58,78,15.56,0.152956298,0.025706941,0.375
4.595092025,140,231,360,489,0,71,101,44.94,0.099243436,0.013351135,0.280555556
3.006756757,54,134,247,296,0,71,101,17.8,0.14494382,0.025842697,0.408906883
43.17687075,28,88,112,147,0,51,94,126.94,0.006144635,0.004569088,0.839285714
2.509589041,47,132,261,365,0,68,148,18.32,0.268558952,0.029475983,0.567049808
5.170212766,72,168,153,282,0,86,157,29.16,0.050068587,0.027434842,1.026143791
2.174917492,21,129,258,303,0,71,125,13.18,0.2215478,0.033383915,0.484496124
3.730569948,43,108,127,193,0,55,110,14.4,0.088888889,0.022222222,0.866141732
10.38545455,34,108,235,275,0,58,97,57.12,0.051820728,0.005952381,0.412765957
2.375586854,27,108,181,213,0,68,115,10.12,0.158102767,0.063241107,0.635359116
5.778985507,53,99,219,276,0,67,117,31.9,0.107836991,0.01630094,0.534246575
4.948356808,29,145,172,213,0,100,127,21.08,0.027514231,0.023719165,0.738372093
5.682795699,136,213,233,372,0,88,109,42.28,0.055818354,0.022232734,0.467811159
19.14723926,47,109,116,163,0,71,102,62.42,0.006408202,0.007369433,0.879310345
2.817204301,53,121,221,279,0,66,93,15.72,0.170483461,0.040712468,0.42081448
11.13065327,60,133,146,199,0,79,104,44.3,0.012189616,0.012641084,0.712328767
3.454545455,83,177,255,363,0,84,122,25.08,0.112440191,0.025518341,0.478431373
8.657458564,49,123,139,181,0,63,99,31.34,0.018506701,0.014677728,0.712230216
5.367781155,66,136,263,329,0,71,101,35.32,0.083238958,0.019252548,0.384030418
3.652439024,38,100,131,164,0,73,106,11.98,0.046744574,0.045075125,0.809160305
8.850793651,56,128,260,315,0,85,122,55.76,0.050573888,0.008967001,0.469230769
4.37394958,44,171,182,238,0,67,105,20.82,0.031700288,0.021133525,0.576923077
5.443890274,157,226,259,401,0,80,114,43.66,0.057718736,0.01145213,0.44015444
6.405797101,48,128,147,207,0,74,124,26.52,0.032428356,0.02413273,0.843537415
3.450617284,45,148,250,324,0,84,118,22.36,0.114490161,0.023255814,0.472
9.52020202,59,139,141,198,0,70,104,37.7,0.013262599,0.013793103,0.737588652
11.36336336,75,157,249,333,0,78,100,75.68,0.035412262,0.005021142,0.401606426
8.312138728,66,124,125,173,0,66,91,28.76,0.015299026,0.027816412,0.728
5.656862745,76,329,317,510,0,88,142,57.7,0.059965338,0.013518198,0.447949527
4.443037975,54,143,156,237,0,85,142,21.06,0.061728395,0.028490028,0.91025641
6.618421053,42,141,237,304,0,87,115,40.24,0.066600398,0.021868787,0.485232068
6.87283237,33,132,141,173,0,68,95,23.78,0.018502944,0.025231287,0.673758865
4.531914894,104,194,256,376,0,91,128,34.08,0.079812207,0.025234742,0.5
5.814393939,111,198,146,264,0,91,112,30.7,0.01237785,0.024104235,0.767123288
6.462633452,42,116,235,281,0,75,113,36.32,0.068832599,0.01376652,0.480851064
10.7591623,67,124,133,191,0,77,104,41.1,0.014111922,0.013625304,0.781954887
3.014388489,45,127,227,278,0,64,101,16.76,0.156324582,0.033412888,0.444933921
7.399061033,53,138,156,213,0,84,109,31.52,0.015862944,0.02284264,0.698717949
4.088560886,59,131,202,271,0,65,90,22.16,0.104693141,0.017148014,0.445544554
4.549019608,62,138,128,204,0,70,115,18.56,0.035560345,0.030172414,0.8984375
2.465306122,26,100,218,245,0,64,92,12.08,0.197019868,0.052980132,0.422018349
3.380697051,37,153,332,373,0,69,103,25.22,0.158604282,0.027755749,0.310240964
2.785964912,37,113,232,285,0,67,91,15.88,0.180100756,0.035264484,0.392241379
7.381322957,134,195,126,257,0,60,98,37.94,0.019504481,0.020558777,0.777777778
2.519877676,40,108,238,327,0,81,155,16.48,0.219660194,0.050970874,0.651260504
2.68852459,27,109,140,244,0,58,168,13.12,0.166158537,0.035060976,1.2
49.04150943,44,117,225,265,0,63,106,259.92,0.009772238,0.00284703,0.471111111
5.925531915,67,129,114,188,0,51,90,22.28,0.033213645,0.028725314,0.789473684
3.139465875,51,118,268,337,0,50,110,21.16,0.200378072,0.030245747,0.410447761
5.06640625,79,164,169,256,0,74,109,25.94,0.051657672,0.022359291,0.644970414
4.618181818,28,111,242,275,0,69,106,25.4,0.111023622,0.022834646,0.438016529
3.808988764,46,127,127,178,0,59,97,13.56,0.050147493,0.03539823,0.763779528
9.017182131,53,136,220,291,0,74,115,52.48,0.048780488,0.009146341,0.522727273
5.444444444,106,225,150,279,0,77,106,30.38,0.014483213,0.01514154,0.706666667
3.686567164,90,163,243,335,0,72,105,24.7,0.113360324,0.015384615,0.432098765
3.550561798,27,124,134,178,0,80,98,12.64,0.026898734,0.022151899,0.731343284
3.02640264,50,130,232,303,0,86,124,18.34,0.134133043,0.026172301,0.534482759
3.547717842,52,170,170,241,0,91,121,17.1,0.039766082,0.045614035,0.711764706
3.789830508,50,127,252,295,0,56,93,22.36,0.127906977,0.02236136,0.369047619
4.771428571,77,166,162,245,0,92,123,23.38,0.02566296,0.02994012,0.759259259
2.985765125,46,133,215,281,0,55,93,16.78,0.148986889,0.025029797,0.43255814
3.324022346,24,113,146,179,0,76,118,11.9,0.055462185,0.063865546,0.808219178
5.386281588,49,131,210,277,0,84,115,29.84,0.066353887,0.029490617,0.547619048
4.719298246,71,169,151,228,0,74,119,21.52,0.030669145,0.031598513,0.78807947
11.55053191,141,213,236,376,0,66,101,86.86,0.02970297,0.00782869,0.427966102
3.756476684,53,127,147,193,0,63,103,14.5,0.04,0.044137931,0.700680272
3.042704626,41,125,243,281,0,70,96,17.1,0.147368421,0.033918129,0.395061728
3.065789474,31,109,134,152,0,68,92,9.32,0.032188841,0.070815451,0.686567164
3.405315615,53,140,233,301,0,86,122,20.5,0.113170732,0.04097561,0.52360515
4.504761905,70,148,157,210,0,73,109,18.92,0.028541226,0.041226216,0.694267516
3.713740458,69,132,199,262,0,57,83,19.46,0.10688592,0.032887975,0.417085427
4.630434783,33,128,149,184,0,78,104,17.04,0.035211268,0.051643192,0.697986577
3.293515358,40,125,244,293,0,80,117,19.3,0.128497409,0.038341969,0.479508197
8.176470588,66,135,125,187,0,57,94,30.58,0.051013734,0.015042511,0.752
5.250652742,133,219,237,383,0,68,91,40.22,0.065141721,0.010939831,0.383966245
4.863636364,47,142,132,198,0,66,90,19.26,0.024922118,0.031152648,0.681818182
2.373271889,26,95,184,217,0,55,82,10.3,0.203883495,0.038834951,0.445652174
3.609756098,46,129,148,205,0,85,116,14.8,0.041891892,0.040540541,0.783783784
5.606164384,60,142,223,292,0,66,84,32.74,0.072083079,0.018326206,0.376681614
4.679824561,52,154,157,228,0,107,127,21.34,0.017806935,0.033739456,0.808917197
4.662020906,72,145,219,287,0,62,81,26.76,0.08819133,0.01793722,0.369863014
3.265873016,40,167,192,252,0,69,95,16.46,0.064398542,0.029161604,0.494791667
2.853046595,35,112,240,279,0,59,90,15.92,0.163316583,0.021356784,0.375
7.125714286,30,115,143,175,0,75,103,24.94,0.027265437,0.024859663,0.72027972
8.76504298,98,181,253,349,0,77,108,61.18,0.046420399,0.011768552,0.42687747
5.265060241,95,170,151,249,0,80,112,26.22,0.025171625,0.019832189,0.741721854
3.487364621,32,122,247,277,0,75,96,19.32,0.124223602,0.036231884,0.388663968
4.446153846,48,131,136,195,0,62,100,17.34,0.038062284,0.033448674,0.735294118
2.284345048,19,115,270,313,0,69,119,14.3,0.222377622,0.030769231,0.440740741
5.287292818,64,124,125,181,0,56,82,19.14,0.035527691,0.029258098,0.656
2.694444444,50,127,265,324,0,61,106,17.46,0.198167239,0.03207331,0.4
4.894230769,67,142,115,208,0,60,102,20.36,0.043222004,0.023575639,0.886956522
2.505226481,26,119,238,287,0,79,114,14.38,0.19054242,0.0472879,0.478991597
3.795121951,35,120,139,205,0,79,120,15.56,0.111825193,0.038560411,0.863309353
