hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
329,17/01/2016 15:00,2016,January,17,Sunday,15,23,Spencer St-Collins St (South)
375,17/01/2016 16:00,2016,January,17,Sunday,16,23,Spencer St-Collins St (South)
300,17/01/2016 17:00,2016,January,17,Sunday,17,23,Spencer St-Collins St (South)
266,17/01/2016 18:00,2016,January,17,Sunday,18,23,Spencer St-Collins St (South)
285,17/01/2016 19:00,2016,January,17,Sunday,19,23,Spencer St-Collins St (South)
194,17/01/2016 20:00,2016,January,17,Sunday,20,23,Spencer St-Collins St (South)
214,17/01/2016 21:00,2016,January,17,Sunday,21,23,Spencer St-Collins St (South)
319,17/01/2016 22:00,2016,January,17,Sunday,22,23,Spencer St-Collins St (South)
143,17/01/2016 23:00,2016,January,17,Sunday,23,23,Spencer St-Collins St (South)
66,18/01/2016 00:00,2016,January,18,Monday,0,23,Spencer St-Collins St (South)
8,18/01/2016 01:00,2016,January,18,Monday,1,23,Spencer St-Collins St (South)
12,18/01/2016 02:00,2016,January,18,Monday,2,23,Spencer St-Collins St (South)
7,18/01/2016 03:00,2016,January,18,Monday,3,23,Spencer St-Collins St (South)
15,18/01/2016 04:00,2016,January,18,Monday,4,23,Spencer St-Collins St (South)
69,18/01/2016 05:00,2016,January,18,Monday,5,23,Spencer St-Collins St (South)
244,18/01/2016 06:00,2016,January,18,Monday,6,23,Spencer St-Collins St (South)
661,18/01/2016 07:00,2016,January,18,Monday,7,23,Spencer St-Collins St (South)
1457,18/01/2016 08:00,2016,January,18,Monday,8,23,Spencer St-Collins St (South)
1012,18/01/2016 09:00,2016,January,18,Monday,9,23,Spencer St-Collins St (South)
607,18/01/2016 10:00,2016,January,18,Monday,10,23,Spencer St-Collins St (South)
582,18/01/2016 11:00,2016,January,18,Monday,11,23,Spencer St-Collins St (South)
979,18/01/2016 12:00,2016,January,18,Monday,12,23,Spencer St-Collins St (South)
953,18/01/2016 13:00,2016,January,18,Monday,13,23,Spencer St-Collins St (South)
587,18/01/2016 14:00,2016,January,18,Monday,14,23,Spencer St-Collins St (South)
538,18/01/2016 15:00,2016,January,18,Monday,15,23,Spencer St-Collins St (South)
836,18/01/2016 16:00,2016,January,18,Monday,16,23,Spencer St-Collins St (South)
1272,18/01/2016 17:00,2016,January,18,Monday,17,23,Spencer St-Collins St (South)
883,18/01/2016 18:00,2016,January,18,Monday,18,23,Spencer St-Collins St (South)
537,18/01/2016 19:00,2016,January,18,Monday,19,23,Spencer St-Collins St (South)
341,18/01/2016 20:00,2016,January,18,Monday,20,23,Spencer St-Collins St (South)
327,18/01/2016 21:00,2016,January,18,Monday,21,23,Spencer St-Collins St (South)
348,18/01/2016 22:00,2016,January,18,Monday,22,23,Spencer St-Collins St (South)
197,18/01/2016 23:00,2016,January,18,Monday,23,23,Spencer St-Collins St (South)
116,19/01/2016 00:00,2016,January,19,Tuesday,0,23,Spencer St-Collins St (South)
22,19/01/2016 01:00,2016,January,19,Tuesday,1,23,Spencer St-Collins St (South)
21,19/01/2016 02:00,2016,January,19,Tuesday,2,23,Spencer St-Collins St (South)
12,19/01/2016 03:00,2016,January,19,Tuesday,3,23,Spencer St-Collins St (South)
6,19/01/2016 04:00,2016,January,19,Tuesday,4,23,Spencer St-Collins St (South)
32,19/01/2016 05:00,2016,January,19,Tuesday,5,23,Spencer St-Collins St (South)
207,19/01/2016 06:00,2016,January,19,Tuesday,6,23,Spencer St-Collins St (South)
609,19/01/2016 07:00,2016,January,19,Tuesday,7,23,Spencer St-Collins St (South)
1255,19/01/2016 08:00,2016,January,19,Tuesday,8,23,Spencer St-Collins St (South)
805,19/01/2016 09:00,2016,January,19,Tuesday,9,23,Spencer St-Collins St (South)
586,19/01/2016 10:00,2016,January,19,Tuesday,10,23,Spencer St-Collins St (South)
641,19/01/2016 11:00,2016,January,19,Tuesday,11,23,Spencer St-Collins St (South)
1004,19/01/2016 12:00,2016,January,19,Tuesday,12,23,Spencer St-Collins St (South)
1010,19/01/2016 13:00,2016,January,19,Tuesday,13,23,Spencer St-Collins St (South)
601,19/01/2016 14:00,2016,January,19,Tuesday,14,23,Spencer St-Collins St (South)
546,19/01/2016 15:00,2016,January,19,Tuesday,15,23,Spencer St-Collins St (South)
642,19/01/2016 16:00,2016,January,19,Tuesday,16,23,Spencer St-Collins St (South)
1036,19/01/2016 17:00,2016,January,19,Tuesday,17,23,Spencer St-Collins St (South)
517,19/01/2016 18:00,2016,January,19,Tuesday,18,23,Spencer St-Collins St (South)
261,19/01/2016 19:00,2016,January,19,Tuesday,19,23,Spencer St-Collins St (South)
224,19/01/2016 20:00,2016,January,19,Tuesday,20,23,Spencer St-Collins St (South)
194,19/01/2016 21:00,2016,January,19,Tuesday,21,23,Spencer St-Collins St (South)
133,19/01/2016 22:00,2016,January,19,Tuesday,22,23,Spencer St-Collins St (South)
110,19/01/2016 23:00,2016,January,19,Tuesday,23,23,Spencer St-Collins St (South)
70,20/01/2016 00:00,2016,January,20,Wednesday,0,23,Spencer St-Collins St (South)
39,20/01/2016 01:00,2016,January,20,Wednesday,1,23,Spencer St-Collins St (South)
15,20/01/2016 02:00,2016,January,20,Wednesday,2,23,Spencer St-Collins St (South)
17,20/01/2016 03:00,2016,January,20,Wednesday,3,23,Spencer St-Collins St (South)
34,20/01/2016 04:00,2016,January,20,Wednesday,4,23,Spencer St-Collins St (South)
34,20/01/2016 05:00,2016,January,20,Wednesday,5,23,Spencer St-Collins St (South)
258,20/01/2016 06:00,2016,January,20,Wednesday,6,23,Spencer St-Collins St (South)
590,20/01/2016 07:00,2016,January,20,Wednesday,7,23,Spencer St-Collins St (South)
1298,20/01/2016 08:00,2016,January,20,Wednesday,8,23,Spencer St-Collins St (South)
858,20/01/2016 09:00,2016,January,20,Wednesday,9,23,Spencer St-Collins St (South)
544,20/01/2016 10:00,2016,January,20,Wednesday,10,23,Spencer St-Collins St (South)
545,20/01/2016 11:00,2016,January,20,Wednesday,11,23,Spencer St-Collins St (South)
935,20/01/2016 12:00,2016,January,20,Wednesday,12,23,Spencer St-Collins St (South)
910,20/01/2016 13:00,2016,January,20,Wednesday,13,23,Spencer St-Collins St (South)
668,20/01/2016 14:00,2016,January,20,Wednesday,14,23,Spencer St-Collins St (South)
544,20/01/2016 15:00,2016,January,20,Wednesday,15,23,Spencer St-Collins St (South)
721,20/01/2016 16:00,2016,January,20,Wednesday,16,23,Spencer St-Collins St (South)
1003,20/01/2016 17:00,2016,January,20,Wednesday,17,23,Spencer St-Collins St (South)
649,20/01/2016 18:00,2016,January,20,Wednesday,18,23,Spencer St-Collins St (South)
315,20/01/2016 19:00,2016,January,20,Wednesday,19,23,Spencer St-Collins St (South)
241,20/01/2016 20:00,2016,January,20,Wednesday,20,23,Spencer St-Collins St (South)
176,20/01/2016 21:00,2016,January,20,Wednesday,21,23,Spencer St-Collins St (South)
178,20/01/2016 22:00,2016,January,20,Wednesday,22,23,Spencer St-Collins St (South)
138,20/01/2016 23:00,2016,January,20,Wednesday,23,23,Spencer St-Collins St (South)
54,21/01/2016 00:00,2016,January,21,Thursday,0,23,Spencer St-Collins St (South)
32,21/01/2016 01:00,2016,January,21,Thursday,1,23,Spencer St-Collins St (South)
21,21/01/2016 02:00,2016,January,21,Thursday,2,23,Spencer St-Collins St (South)
13,21/01/2016 03:00,2016,January,21,Thursday,3,23,Spencer St-Collins St (South)
3,21/01/2016 04:00,2016,January,21,Thursday,4,23,Spencer St-Collins St (South)
43,21/01/2016 05:00,2016,January,21,Thursday,5,23,Spencer St-Collins St (South)
220,21/01/2016 06:00,2016,January,21,Thursday,6,23,Spencer St-Collins St (South)
575,21/01/2016 07:00,2016,January,21,Thursday,7,23,Spencer St-Collins St (South)
1251,21/01/2016 08:00,2016,January,21,Thursday,8,23,Spencer St-Collins St (South)
808,21/01/2016 09:00,2016,January,21,Thursday,9,23,Spencer St-Collins St (South)
640,21/01/2016 10:00,2016,January,21,Thursday,10,23,Spencer St-Collins St (South)
593,21/01/2016 11:00,2016,January,21,Thursday,11,23,Spencer St-Collins St (South)
935,21/01/2016 12:00,2016,January,21,Thursday,12,23,Spencer St-Collins St (South)
1010,21/01/2016 13:00,2016,January,21,Thursday,13,23,Spencer St-Collins St (South)
660,21/01/2016 14:00,2016,January,21,Thursday,14,23,Spencer St-Collins St (South)
603,21/01/2016 15:00,2016,January,21,Thursday,15,23,Spencer St-Collins St (South)
718,21/01/2016 16:00,2016,January,21,Thursday,16,23,Spencer St-Collins St (South)
1116,21/01/2016 17:00,2016,January,21,Thursday,17,23,Spencer St-Collins St (South)
640,21/01/2016 18:00,2016,January,21,Thursday,18,23,Spencer St-Collins St (South)
322,21/01/2016 19:00,2016,January,21,Thursday,19,23,Spencer St-Collins St (South)
274,21/01/2016 20:00,2016,January,21,Thursday,20,23,Spencer St-Collins St (South)
204,21/01/2016 21:00,2016,January,21,Thursday,21,23,Spencer St-Collins St (South)
164,21/01/2016 22:00,2016,January,21,Thursday,22,23,Spencer St-Collins St (South)
151,21/01/2016 23:00,2016,January,21,Thursday,23,23,Spencer St-Collins St (South)
78,22/01/2016 00:00,2016,January,22,Friday,0,23,Spencer St-Collins St (South)
14,22/01/2016 01:00,2016,January,22,Friday,1,23,Spencer St-Collins St (South)
20,22/01/2016 02:00,2016,January,22,Friday,2,23,Spencer St-Collins St (South)
16,22/01/2016 03:00,2016,January,22,Friday,3,23,Spencer St-Collins St (South)
5,22/01/2016 04:00,2016,January,22,Friday,4,23,Spencer St-Collins St (South)
37,22/01/2016 05:00,2016,January,22,Friday,5,23,Spencer St-Collins St (South)
208,22/01/2016 06:00,2016,January,22,Friday,6,23,Spencer St-Collins St (South)
567,22/01/2016 07:00,2016,January,22,Friday,7,23,Spencer St-Collins St (South)
1239,22/01/2016 08:00,2016,January,22,Friday,8,23,Spencer St-Collins St (South)
788,22/01/2016 09:00,2016,January,22,Friday,9,23,Spencer St-Collins St (South)
581,22/01/2016 10:00,2016,January,22,Friday,10,23,Spencer St-Collins St (South)
604,22/01/2016 11:00,2016,January,22,Friday,11,23,Spencer St-Collins St (South)
760,22/01/2016 12:00,2016,January,22,Friday,12,23,Spencer St-Collins St (South)
702,22/01/2016 13:00,2016,January,22,Friday,13,23,Spencer St-Collins St (South)
565,22/01/2016 14:00,2016,January,22,Friday,14,23,Spencer St-Collins St (South)
486,22/01/2016 15:00,2016,January,22,Friday,15,23,Spencer St-Collins St (South)
625,22/01/2016 16:00,2016,January,22,Friday,16,23,Spencer St-Collins St (South)
1024,22/01/2016 17:00,2016,January,22,Friday,17,23,Spencer St-Collins St (South)
493,22/01/2016 18:00,2016,January,22,Friday,18,23,Spencer St-Collins St (South)
279,22/01/2016 19:00,2016,January,22,Friday,19,23,Spencer St-Collins St (South)
210,22/01/2016 20:00,2016,January,22,Friday,20,23,Spencer St-Collins St (South)
207,22/01/2016 21:00,2016,January,22,Friday,21,23,Spencer St-Collins St (South)
146,22/01/2016 22:00,2016,January,22,Friday,22,23,Spencer St-Collins St (South)
190,22/01/2016 23:00,2016,January,22,Friday,23,23,Spencer St-Collins St (South)
97,23/01/2016 00:00,2016,January,23,Saturday,0,23,Spencer St-Collins St (South)
63,23/01/2016 01:00,2016,January,23,Saturday,1,23,Spencer St-Collins St (South)
54,23/01/2016 02:00,2016,January,23,Saturday,2,23,Spencer St-Collins St (South)
25,23/01/2016 03:00,2016,January,23,Saturday,3,23,Spencer St-Collins St (South)
31,23/01/2016 04:00,2016,January,23,Saturday,4,23,Spencer St-Collins St (South)
46,23/01/2016 05:00,2016,January,23,Saturday,5,23,Spencer St-Collins St (South)
39,23/01/2016 06:00,2016,January,23,Saturday,6,23,Spencer St-Collins St (South)
81,23/01/2016 07:00,2016,January,23,Saturday,7,23,Spencer St-Collins St (South)
140,23/01/2016 08:00,2016,January,23,Saturday,8,23,Spencer St-Collins St (South)
236,23/01/2016 09:00,2016,January,23,Saturday,9,23,Spencer St-Collins St (South)
264,23/01/2016 10:00,2016,January,23,Saturday,10,23,Spencer St-Collins St (South)
269,23/01/2016 11:00,2016,January,23,Saturday,11,23,Spencer St-Collins St (South)
288,23/01/2016 12:00,2016,January,23,Saturday,12,23,Spencer St-Collins St (South)
236,23/01/2016 13:00,2016,January,23,Saturday,13,23,Spencer St-Collins St (South)
234,23/01/2016 14:00,2016,January,23,Saturday,14,23,Spencer St-Collins St (South)
275,23/01/2016 15:00,2016,January,23,Saturday,15,23,Spencer St-Collins St (South)
292,23/01/2016 16:00,2016,January,23,Saturday,16,23,Spencer St-Collins St (South)
314,23/01/2016 17:00,2016,January,23,Saturday,17,23,Spencer St-Collins St (South)
303,23/01/2016 18:00,2016,January,23,Saturday,18,23,Spencer St-Collins St (South)
219,23/01/2016 19:00,2016,January,23,Saturday,19,23,Spencer St-Collins St (South)
162,23/01/2016 20:00,2016,January,23,Saturday,20,23,Spencer St-Collins St (South)
201,23/01/2016 21:00,2016,January,23,Saturday,21,23,Spencer St-Collins St (South)
201,23/01/2016 22:00,2016,January,23,Saturday,22,23,Spencer St-Collins St (South)
195,23/01/2016 23:00,2016,January,23,Saturday,23,23,Spencer St-Collins St (South)
128,24/01/2016 00:00,2016,January,24,Sunday,0,23,Spencer St-Collins St (South)
73,24/01/2016 01:00,2016,January,24,Sunday,1,23,Spencer St-Collins St (South)
59,24/01/2016 02:00,2016,January,24,Sunday,2,23,Spencer St-Collins St (South)
83,24/01/2016 03:00,2016,January,24,Sunday,3,23,Spencer St-Collins St (South)
52,24/01/2016 04:00,2016,January,24,Sunday,4,23,Spencer St-Collins St (South)
47,24/01/2016 05:00,2016,January,24,Sunday,5,23,Spencer St-Collins St (South)
61,24/01/2016 06:00,2016,January,24,Sunday,6,23,Spencer St-Collins St (South)
74,24/01/2016 07:00,2016,January,24,Sunday,7,23,Spencer St-Collins St (South)
127,24/01/2016 08:00,2016,January,24,Sunday,8,23,Spencer St-Collins St (South)
243,24/01/2016 09:00,2016,January,24,Sunday,9,23,Spencer St-Collins St (South)
281,24/01/2016 10:00,2016,January,24,Sunday,10,23,Spencer St-Collins St (South)
217,24/01/2016 11:00,2016,January,24,Sunday,11,23,Spencer St-Collins St (South)
250,24/01/2016 12:00,2016,January,24,Sunday,12,23,Spencer St-Collins St (South)
375,24/01/2016 13:00,2016,January,24,Sunday,13,23,Spencer St-Collins St (South)
410,24/01/2016 14:00,2016,January,24,Sunday,14,23,Spencer St-Collins St (South)
521,24/01/2016 15:00,2016,January,24,Sunday,15,23,Spencer St-Collins St (South)
391,24/01/2016 16:00,2016,January,24,Sunday,16,23,Spencer St-Collins St (South)
360,24/01/2016 17:00,2016,January,24,Sunday,17,23,Spencer St-Collins St (South)
229,24/01/2016 18:00,2016,January,24,Sunday,18,23,Spencer St-Collins St (South)
210,24/01/2016 19:00,2016,January,24,Sunday,19,23,Spencer St-Collins St (South)
148,24/01/2016 20:00,2016,January,24,Sunday,20,23,Spencer St-Collins St (South)
203,24/01/2016 21:00,2016,January,24,Sunday,21,23,Spencer St-Collins St (South)
139,24/01/2016 22:00,2016,January,24,Sunday,22,23,Spencer St-Collins St (South)
150,24/01/2016 23:00,2016,January,24,Sunday,23,23,Spencer St-Collins St (South)
79,25/01/2016 00:00,2016,January,25,Monday,0,23,Spencer St-Collins St (South)
40,25/01/2016 01:00,2016,January,25,Monday,1,23,Spencer St-Collins St (South)
10,25/01/2016 02:00,2016,January,25,Monday,2,23,Spencer St-Collins St (South)
18,25/01/2016 03:00,2016,January,25,Monday,3,23,Spencer St-Collins St (South)
5,25/01/2016 04:00,2016,January,25,Monday,4,23,Spencer St-Collins St (South)
39,25/01/2016 05:00,2016,January,25,Monday,5,23,Spencer St-Collins St (South)
172,25/01/2016 06:00,2016,January,25,Monday,6,23,Spencer St-Collins St (South)
445,25/01/2016 07:00,2016,January,25,Monday,7,23,Spencer St-Collins St (South)
948,25/01/2016 08:00,2016,January,25,Monday,8,23,Spencer St-Collins St (South)
753,25/01/2016 09:00,2016,January,25,Monday,9,23,Spencer St-Collins St (South)
630,25/01/2016 10:00,2016,January,25,Monday,10,23,Spencer St-Collins St (South)
627,25/01/2016 11:00,2016,January,25,Monday,11,23,Spencer St-Collins St (South)
887,25/01/2016 12:00,2016,January,25,Monday,12,23,Spencer St-Collins St (South)
929,25/01/2016 13:00,2016,January,25,Monday,13,23,Spencer St-Collins St (South)
655,25/01/2016 14:00,2016,January,25,Monday,14,23,Spencer St-Collins St (South)
595,25/01/2016 15:00,2016,January,25,Monday,15,23,Spencer St-Collins St (South)
616,25/01/2016 16:00,2016,January,25,Monday,16,23,Spencer St-Collins St (South)
766,25/01/2016 17:00,2016,January,25,Monday,17,23,Spencer St-Collins St (South)
444,25/01/2016 18:00,2016,January,25,Monday,18,23,Spencer St-Collins St (South)
260,25/01/2016 19:00,2016,January,25,Monday,19,23,Spencer St-Collins St (South)
217,25/01/2016 20:00,2016,January,25,Monday,20,23,Spencer St-Collins St (South)
177,25/01/2016 21:00,2016,January,25,Monday,21,23,Spencer St-Collins St (South)
165,25/01/2016 22:00,2016,January,25,Monday,22,23,Spencer St-Collins St (South)
93,25/01/2016 23:00,2016,January,25,Monday,23,23,Spencer St-Collins St (South)
80,26/01/2016 00:00,2016,January,26,Tuesday,0,23,Spencer St-Collins St (South)
45,26/01/2016 01:00,2016,January,26,Tuesday,1,23,Spencer St-Collins St (South)
23,26/01/2016 02:00,2016,January,26,Tuesday,2,23,Spencer St-Collins St (South)
25,26/01/2016 03:00,2016,January,26,Tuesday,3,23,Spencer St-Collins St (South)
18,26/01/2016 04:00,2016,January,26,Tuesday,4,23,Spencer St-Collins St (South)
29,26/01/2016 05:00,2016,January,26,Tuesday,5,23,Spencer St-Collins St (South)
71,26/01/2016 06:00,2016,January,26,Tuesday,6,23,Spencer St-Collins St (South)
68,26/01/2016 07:00,2016,January,26,Tuesday,7,23,Spencer St-Collins St (South)
124,26/01/2016 08:00,2016,January,26,Tuesday,8,23,Spencer St-Collins St (South)
210,26/01/2016 09:00,2016,January,26,Tuesday,9,23,Spencer St-Collins St (South)
234,26/01/2016 10:00,2016,January,26,Tuesday,10,23,Spencer St-Collins St (South)
233,26/01/2016 11:00,2016,January,26,Tuesday,11,23,Spencer St-Collins St (South)
265,26/01/2016 12:00,2016,January,26,Tuesday,12,23,Spencer St-Collins St (South)
241,26/01/2016 13:00,2016,January,26,Tuesday,13,23,Spencer St-Collins St (South)
203,26/01/2016 14:00,2016,January,26,Tuesday,14,23,Spencer St-Collins St (South)
202,26/01/2016 15:00,2016,January,26,Tuesday,15,23,Spencer St-Collins St (South)
230,26/01/2016 16:00,2016,January,26,Tuesday,16,23,Spencer St-Collins St (South)
314,26/01/2016 17:00,2016,January,26,Tuesday,17,23,Spencer St-Collins St (South)
241,26/01/2016 18:00,2016,January,26,Tuesday,18,23,Spencer St-Collins St (South)
216,26/01/2016 19:00,2016,January,26,Tuesday,19,23,Spencer St-Collins St (South)
230,26/01/2016 20:00,2016,January,26,Tuesday,20,23,Spencer St-Collins St (South)
264,26/01/2016 21:00,2016,January,26,Tuesday,21,23,Spencer St-Collins St (South)
316,26/01/2016 22:00,2016,January,26,Tuesday,22,23,Spencer St-Collins St (South)
157,26/01/2016 23:00,2016,January,26,Tuesday,23,23,Spencer St-Collins St (South)
46,27/01/2016 00:00,2016,January,27,Wednesday,0,23,Spencer St-Collins St (South)
26,27/01/2016 01:00,2016,January,27,Wednesday,1,23,Spencer St-Collins St (South)
11,27/01/2016 02:00,2016,January,27,Wednesday,2,23,Spencer St-Collins St (South)
13,27/01/2016 03:00,2016,January,27,Wednesday,3,23,Spencer St-Collins St (South)
14,27/01/2016 04:00,2016,January,27,Wednesday,4,23,Spencer St-Collins St (South)
42,27/01/2016 05:00,2016,January,27,Wednesday,5,23,Spencer St-Collins St (South)
193,27/01/2016 06:00,2016,January,27,Wednesday,6,23,Spencer St-Collins St (South)
586,27/01/2016 07:00,2016,January,27,Wednesday,7,23,Spencer St-Collins St (South)
1172,27/01/2016 08:00,2016,January,27,Wednesday,8,23,Spencer St-Collins St (South)
712,27/01/2016 09:00,2016,January,27,Wednesday,9,23,Spencer St-Collins St (South)
477,27/01/2016 10:00,2016,January,27,Wednesday,10,23,Spencer St-Collins St (South)
527,27/01/2016 11:00,2016,January,27,Wednesday,11,23,Spencer St-Collins St (South)
916,27/01/2016 12:00,2016,January,27,Wednesday,12,23,Spencer St-Collins St (South)
924,27/01/2016 13:00,2016,January,27,Wednesday,13,23,Spencer St-Collins St (South)
586,27/01/2016 14:00,2016,January,27,Wednesday,14,23,Spencer St-Collins St (South)
505,27/01/2016 15:00,2016,January,27,Wednesday,15,23,Spencer St-Collins St (South)
571,27/01/2016 16:00,2016,January,27,Wednesday,16,23,Spencer St-Collins St (South)
1071,27/01/2016 17:00,2016,January,27,Wednesday,17,23,Spencer St-Collins St (South)
548,27/01/2016 18:00,2016,January,27,Wednesday,18,23,Spencer St-Collins St (South)
271,27/01/2016 19:00,2016,January,27,Wednesday,19,23,Spencer St-Collins St (South)
189,27/01/2016 20:00,2016,January,27,Wednesday,20,23,Spencer St-Collins St (South)
179,27/01/2016 21:00,2016,January,27,Wednesday,21,23,Spencer St-Collins St (South)
145,27/01/2016 22:00,2016,January,27,Wednesday,22,23,Spencer St-Collins St (South)
88,27/01/2016 23:00,2016,January,27,Wednesday,23,23,Spencer St-Collins St (South)
28,28/01/2016 00:00,2016,January,28,Thursday,0,23,Spencer St-Collins St (South)
16,28/01/2016 01:00,2016,January,28,Thursday,1,23,Spencer St-Collins St (South)
5,28/01/2016 02:00,2016,January,28,Thursday,2,23,Spencer St-Collins St (South)
4,28/01/2016 03:00,2016,January,28,Thursday,3,23,Spencer St-Collins St (South)
3,28/01/2016 04:00,2016,January,28,Thursday,4,23,Spencer St-Collins St (South)
31,28/01/2016 05:00,2016,January,28,Thursday,5,23,Spencer St-Collins St (South)
189,28/01/2016 06:00,2016,January,28,Thursday,6,23,Spencer St-Collins St (South)
579,28/01/2016 07:00,2016,January,28,Thursday,7,23,Spencer St-Collins St (South)
1215,28/01/2016 08:00,2016,January,28,Thursday,8,23,Spencer St-Collins St (South)
757,28/01/2016 09:00,2016,January,28,Thursday,9,23,Spencer St-Collins St (South)
510,28/01/2016 10:00,2016,January,28,Thursday,10,23,Spencer St-Collins St (South)
508,28/01/2016 11:00,2016,January,28,Thursday,11,23,Spencer St-Collins St (South)
942,28/01/2016 12:00,2016,January,28,Thursday,12,23,Spencer St-Collins St (South)
687,28/01/2016 13:00,2016,January,28,Thursday,13,23,Spencer St-Collins St (South)
505,28/01/2016 14:00,2016,January,28,Thursday,14,23,Spencer St-Collins St (South)
610,28/01/2016 15:00,2016,January,28,Thursday,15,23,Spencer St-Collins St (South)
624,28/01/2016 16:00,2016,January,28,Thursday,16,23,Spencer St-Collins St (South)
910,28/01/2016 17:00,2016,January,28,Thursday,17,23,Spencer St-Collins St (South)
570,28/01/2016 18:00,2016,January,28,Thursday,18,23,Spencer St-Collins St (South)
308,28/01/2016 19:00,2016,January,28,Thursday,19,23,Spencer St-Collins St (South)
208,28/01/2016 20:00,2016,January,28,Thursday,20,23,Spencer St-Collins St (South)
130,28/01/2016 21:00,2016,January,28,Thursday,21,23,Spencer St-Collins St (South)
145,28/01/2016 22:00,2016,January,28,Thursday,22,23,Spencer St-Collins St (South)
85,28/01/2016 23:00,2016,January,28,Thursday,23,23,Spencer St-Collins St (South)
25,29/01/2016 00:00,2016,January,29,Friday,0,23,Spencer St-Collins St (South)
16,29/01/2016 01:00,2016,January,29,Friday,1,23,Spencer St-Collins St (South)
10,29/01/2016 02:00,2016,January,29,Friday,2,23,Spencer St-Collins St (South)
24,29/01/2016 03:00,2016,January,29,Friday,3,23,Spencer St-Collins St (South)
8,29/01/2016 04:00,2016,January,29,Friday,4,23,Spencer St-Collins St (South)
31,29/01/2016 05:00,2016,January,29,Friday,5,23,Spencer St-Collins St (South)
214,29/01/2016 06:00,2016,January,29,Friday,6,23,Spencer St-Collins St (South)
587,29/01/2016 07:00,2016,January,29,Friday,7,23,Spencer St-Collins St (South)
1402,29/01/2016 08:00,2016,January,29,Friday,8,23,Spencer St-Collins St (South)
854,29/01/2016 09:00,2016,January,29,Friday,9,23,Spencer St-Collins St (South)
476,29/01/2016 10:00,2016,January,29,Friday,10,23,Spencer St-Collins St (South)
456,29/01/2016 11:00,2016,January,29,Friday,11,23,Spencer St-Collins St (South)
866,29/01/2016 12:00,2016,January,29,Friday,12,23,Spencer St-Collins St (South)
850,29/01/2016 13:00,2016,January,29,Friday,13,23,Spencer St-Collins St (South)
576,29/01/2016 14:00,2016,January,29,Friday,14,23,Spencer St-Collins St (South)
560,29/01/2016 15:00,2016,January,29,Friday,15,23,Spencer St-Collins St (South)
700,29/01/2016 16:00,2016,January,29,Friday,16,23,Spencer St-Collins St (South)
996,29/01/2016 17:00,2016,January,29,Friday,17,23,Spencer St-Collins St (South)
660,29/01/2016 18:00,2016,January,29,Friday,18,23,Spencer St-Collins St (South)
279,29/01/2016 19:00,2016,January,29,Friday,19,23,Spencer St-Collins St (South)
190,29/01/2016 20:00,2016,January,29,Friday,20,23,Spencer St-Collins St (South)
246,29/01/2016 21:00,2016,January,29,Friday,21,23,Spencer St-Collins St (South)
215,29/01/2016 22:00,2016,January,29,Friday,22,23,Spencer St-Collins St (South)
207,29/01/2016 23:00,2016,January,29,Friday,23,23,Spencer St-Collins St (South)
192,30/01/2016 00:00,2016,January,30,Saturday,0,23,Spencer St-Collins St (South)
97,30/01/2016 01:00,2016,January,30,Saturday,1,23,Spencer St-Collins St (South)
56,30/01/2016 02:00,2016,January,30,Saturday,2,23,Spencer St-Collins St (South)
22,30/01/2016 03:00,2016,January,30,Saturday,3,23,Spencer St-Collins St (South)
44,30/01/2016 04:00,2016,January,30,Saturday,4,23,Spencer St-Collins St (South)
46,30/01/2016 05:00,2016,January,30,Saturday,5,23,Spencer St-Collins St (South)
65,30/01/2016 06:00,2016,January,30,Saturday,6,23,Spencer St-Collins St (South)
90,30/01/2016 07:00,2016,January,30,Saturday,7,23,Spencer St-Collins St (South)
121,30/01/2016 08:00,2016,January,30,Saturday,8,23,Spencer St-Collins St (South)
201,30/01/2016 09:00,2016,January,30,Saturday,9,23,Spencer St-Collins St (South)
280,30/01/2016 10:00,2016,January,30,Saturday,10,23,Spencer St-Collins St (South)
290,30/01/2016 11:00,2016,January,30,Saturday,11,23,Spencer St-Collins St (South)
248,30/01/2016 12:00,2016,January,30,Saturday,12,23,Spencer St-Collins St (South)
259,30/01/2016 13:00,2016,January,30,Saturday,13,23,Spencer St-Collins St (South)
328,30/01/2016 14:00,2016,January,30,Saturday,14,23,Spencer St-Collins St (South)
303,30/01/2016 15:00,2016,January,30,Saturday,15,23,Spencer St-Collins St (South)
342,30/01/2016 16:00,2016,January,30,Saturday,16,23,Spencer St-Collins St (South)
337,30/01/2016 17:00,2016,January,30,Saturday,17,23,Spencer St-Collins St (South)
278,30/01/2016 18:00,2016,January,30,Saturday,18,23,Spencer St-Collins St (South)
252,30/01/2016 19:00,2016,January,30,Saturday,19,23,Spencer St-Collins St (South)
189,30/01/2016 20:00,2016,January,30,Saturday,20,23,Spencer St-Collins St (South)
155,30/01/2016 21:00,2016,January,30,Saturday,21,23,Spencer St-Collins St (South)
224,30/01/2016 22:00,2016,January,30,Saturday,22,23,Spencer St-Collins St (South)
79,30/01/2016 23:00,2016,January,30,Saturday,23,23,Spencer St-Collins St (South)
111,31/01/2016 00:00,2016,January,31,Sunday,0,23,Spencer St-Collins St (South)
71,31/01/2016 01:00,2016,January,31,Sunday,1,23,Spencer St-Collins St (South)
45,31/01/2016 02:00,2016,January,31,Sunday,2,23,Spencer St-Collins St (South)
